index	sentence1	sentence2	label
5262	有现房吗 能看吗	您好！康都这套房子4点半之后能看，康都还有一套带钥匙的	0
2066	清水么 还是带装修的喃	看了觉得满意，我们可以帮你约房东谈价	0
280	你看可以不	约好了姐	0
5087	有证吗	有	1
3129	您好，请问这个户型有啥优缺点	需要贷款吗？	0
2010	看房方便？	没有啊，得联系业主	0
2813	朝西临路吗	可以	0
4726	你给透个底，这个房子能降多少	具体给您在房子里讲下户型是怎么改的	0
4435	那那些小区 能上这个劲松分校？	还有潘家园小区，华阳公寓，都城新屿，劲松嘉园	0
261	我看上面是毛坯呢	离地铁1号线倪家桥地铁站400米左右	0
4626	能看就去看	明白，李姐。	0
586	您好，我正在看华林紫微小区的房子	出售完名下无房按揭还清	0
2223	哦哦，楼也是靠连山街，是吧？	对	0
4441	有时间去看看	好的	1
5021	随时能看？	随时可以看了	1
2817	那这房子什么时候满两年	不用问呀。不满两年个税也少	1
5278	为什么没电梯/建的时间很久？或偏僻配套设施不齐全？	老小区普遍价格在10000到12000左右	0
2228	这个房子配套的中小学是哪里呀？	对的，初中摇号，高中自己考	1
5370	中午可以看看	好的	0
1017	这套今天下午能看房吗	要看看这边房子吗	0
3298	这个房子有太阳么？	60万以内的话3中学区房 只能考虑1房	0
749	不满二的有税~	单价38000左右	0
852	这个房子看房比较方便嘛？	可以的呢	0
1574	我想去看下这套房子	都是正常的层高	0
2668	这个户型？？？	户型跟你发这个差不多	1
5624	这套房子的情况介绍一下？	房东想要830万，还要看客户付款方式呢	0
4189	不要求配套	这房子没有任何问题	0
2486	这个中学是哪个学校？	中学还没定 可能育英	1
3390	系统里那个报240的，是01户型吗？全北的？	东北。	0
5351	就不能看了？	干啥呢。	0
4910	您好，请问这个房子周边有哪些学校？	他们都是中介自己的报价	0
5122	什么时候能够看房呢？	您明天方便吗	0
2550	这套房也能看吧	找到适合您的房子	0
2397	对了有没有税	您看您什么时间想看	0
5394	您好 请问花语拾光怎样	？不方便接电话么？	0
3940	初中对口哪些啊	北京四中，	1
522	三楼挡光吗	这套房房主是我朋友，当时想装修完自己住  用料都是好材料，仅仅住了几个月  后来换别的房子住了   	0
2080	看房方便吗	方便好的	1
2916	刚刚看了下装修，还是深色地板和家具	之前主家一家都住在这里	0
3230	就是那个毛胚的是吗	89平的南北通2+1 现在楼层好的 基本上470万以上左右的 这个115万算下来其实单价比他们都低	0
1043	能给我介绍下吗	您考虑那个房子，	0
3129	您好，请问这个户型有啥优缺点	一片 二片 三片 都行吗	0
289	那里远啊。那里配套不如西区	80万东区都能横着走，西区你就是没得挑	1
4476	走挡吗	那您有时间过来看看吗？	0
2445	证过几	有黄山小学跟沂河实验。	0
1380	靠路吗？	通榆路车流量也不大，他这房子位置在里边也不吵	0
4736	这个可以看房不	好的。	0
4652	首付，，杂费及月供能不能帮算一下	请问您是首套贷款吗	1
2227	他们分别带哪个学位啊？	都一样，南外科华9年制	1
2272	觉得配套和学区都很好，就是离我上班远了点	今年保利时代比去年涨了3000	0
4471	房子价格大概能谈多少	131以上	0
112	您好 什么时候有空带我去看一下观澜的房子	好的	0
1506	房主不再济南吗	业主不方便过来	0
1501	想了解一下房子	你是要毛坯	0
3926	初中呢	九中	1
1462	房主包大税吗	楼层也是中间楼层	0
2690	好久满两年呢	是的，没满两年，税费很高	1
2813	朝西临路吗	是	0
1071	这个房子是几期啊？是不是一期？	这间是一楼的房子，有个大约40平的露台可以自己使用的	0
750	这个房子满几	这个是2期的	0
2657	这是几期的？	这个是精装修的	0
4363	明天能不能看	明天几点	1
1331	这个学校招生是大学区制吗？	不客气，方便的话可以加您微信吗，我朋友圈平时会发一些优质房源，也方便联系😳	0
4017	是解放路小学吧	这个房子应该还没拍	0
590	那是什么时候办的证？	这个可以去看下，就在粮道街	0
427	都有房产证嘛？	OK	0
5498	户型	这个户型是小区比较稀缺的，可以带您去看下	1
4684	有时间看看吧	嗯嗯	1
1250	大概什么户型	这个房子暂时没有照片	0
5526	契税和个税大概好多呢	个税1个点	1
4483	有高税吗	这两个也都没有用过	0
2383	您好，请问这个房子周边有哪些学校	热度和性价比在西南目前第一	0
1267	我现在觉得这里配套一般般	就在金色黎明三期北边	1
5850	我咨询下祥和小区	挂168万	0
4509	能贷多少	你有多少首付	0
1029	现在能看吗	您在小区里面吗	0
3877	一楼是房子还是空的	您有空的话可以实地感受下	0
443	周围环境安静吗	这个户型 就是128万的一楼	0
205	有没有老证的	您这边留个联系方式吧，看您明天有没有时间，我可以带您去看看五小区的这几个房源	0
1438	这个西北向临街吗	对	0
2389	看了那么多我早忘记那套房子是什么户型了	那应该多看看呀	0
2367	您好，请问这个户型有啥优缺点	嗯嗯	0
3888	其他费用还有哪些？还有议价空间吗？	可以优惠的	1
3388	另一套咋样	嗯好的??	0
583	能不能看	业主抵押太多，被查封了	0
5181	这房子有税是吗？	回迁房	0
4293	这套房子今天能看吗	今天看不了、得提前约租客	1
3472	您好，请问这个房子周边有哪些学校？	西光中学.黄河中学	1
4501	就算去看，我怎么可能随便去看，我都不知道我去了能看什么房子，我就跑过去看？	黎安三村有一套三楼的不知道您有没有看过。	0
2869	什么时候可以看房	电话是多少	0
3704	什么时候可以现场看？	好的，到时候微信联系	0
4038	可以看房吗	方便的话可以把您手机号给我吗？有什么新房子我第一时间联系您，发给您。	0
4078	带其它配房吗	好 这是您微信号吗	0
5928	可以看房吗	麻烦您给我评价一下	0
578	你没有把配套学位发给我	微聊太多，没翻出来，不好意思	0
5479	这个是一期？	嗯，喜欢热闹一点啊	0
3489	您好，请问这个房子周边有哪些学校？	好的	0
5420	我想周末看看房子	可以看了	1
4023	17号楼有没有毛坯？	对	0
867	有大税吗	啥图	0
2803	这个是一期的吗？	是的	1
4139	家具家电都留吗	其他的是两梯四户门对门的	0
4791	你的意思是不能圈？	😁😁	0
3664	他这家具什么的怎么算	六楼顶楼的	0
744	您好，我想看这套房子	我知道的😁	0
2437	可以带我去看嘛	要看多大的？	0
4644	过两年了吗	价格商量不大了	0
2615	平成没有清水吗	有 但是都限售 现在不能交易	1
609	是简单装修了吗	我到小区南门了	0
4966	采光怎么样	不影响采光	1
3245	毛坯吗？几楼？	俩城	0
4638	这套房源价格还有优惠空间么？	您好	0
3393	税金	您这边的大概首付想控制在多少呢	0
965	这房子带装修嘛？	房子没满二呢	0
2344	还有一套，3楼的，业主能便宜吗？	我店就在新花园楼下您看房联系我，	0
5041	房东包增值税吗	刚问了房东，不包	1
3766	嗯嗯 宁宝的小区配套更好	是的，所以价格稍微高一点	1
758	产权回购了吗？过户有大税吗？	房子还没两年，税费较高。?	0
1887	这房子支持公积金贷款吗？	二套，有过贷款记录就算二套	0
4320	这个小区有没有对口学校？	您想不想抽时间去看看	0
408	中学呢	目前高新区外国语	1
1771	你好，请问这个是哪的房子？	目前在售的没有性价比太高的	0
4459	最低价多少？	您有时间可以带您看看	0
4013	我明天想去看房子	您想看看什么样儿的呢	0
2811	能大谈吗	不如	0
3553	今天能看看一楼带院的房子吗？	目前没有	0
5848	是一期的对吗？	叠墅地下有两层	0
4976	是边户吗？	12号楼	0
5648	哦，现在能看吗？	您现在能过来吗？	1
1825	这套房子有那些税费	这个也可以在沟通	0
3872	有没有那个什么税费？	这套房子满二了	0
642	可以看房吗	可以的，方便留个电话号码给我吧	1
3431	哦哦，能随时看吗	😁	0
488	可以看房吗	你好，房子还在的	0
3956	在哪里	您可以说下您大概需求，我给你匹配一下房源	0
3098	毛坯的吗	嗯，鲁能签约的省实验小学	0
5762	现在可以看吗？	可以的	1
818	您好！如何上传产证信息？	您微信号是多少呢，我加一下您的微信	0
2351	在哪个位置	新蚌埠路与泗水路交叉口	1
5792	小孩可以上一小吗	可以的	1
2918	9号楼会不会堵采光	你要不先看看房子吧，这个价格确实便宜着呢	0
2090	你能谈到的最低价？	再往下谈呗，	0
5543	什么时候可以看	好的	0
3835	这套房周边配套设施怎么样	中学是南岗中学	1
463	能看吗？	能看	1
5419	一室一厅或者单间配套都可以	对位置有要求吗？	0
965	这房子带装修嘛？	是的?	0
3173	你看看哪个比较方便	现在出租了	0
1878	您好，我想了解城中央即将上架的1室房源报价。	另外，优胜花园，有一套65平的您考虑不	0
563	这三个下午能不能看？	我看一下能看不	1
2620	这套底价多少	就是148万	1
1113	中学呢	中学是派位的，稍等我编辑一下发给您	1
2235	有高税？	这是F4地块的	0
4743	是因为不能看吗？	价格高	0
4654	房子二套首付多少	嗯，税费主要看您北京有没有房子了	0
3190	您好，请问这个房子周边有哪些学校	80万左右	0
2425	您好，能帮我详细介绍下和煦园么	您要租多少钱？	0
2903	二期是吗	好的，您几点钟有时间	0
4690	这个小区周边有配套吗	贷款买的话满五唯一的比较合适	0
3554	这个是02户型还是03的户型	这套房子照片是毛坯的	0
1833	周边环境如何	没有花园的那种小区	0
2499	您好，我正在看和润幸福城的房子	您贵姓	0
5830	挡光么	您这边方便留个联系方式吗	0
5397	在哪里	一个在高新区中和那边还有一个是郫县还有个在剑南大道	0
5216	看房方便吗	😁	0
3771	靠路吗？	您今天有时间吗，可以来看看	0
2017	什么时候能够看房呢？	有的	0
2889	可看吗	到时候我通知您嘛	0
2939	二楼装修的什么风格	万泰康居城这边有个精装电梯性价比很高	0
1598	有不靠路的吗	有的	0
2696	家具家电全带？能讲价吗？	你以前看的99的那套房子已经卖过了	0
2029	您好，我正在看东怡新区东雅园的房子	您这边大概预算多少呢	0
4004	这个小区是跟中海阳光玫瑰园初中学位一样吗	一样的	1
4078	带其它配房吗	这套要去看看嘛	0
76	您好，我正在看芍药居北里的房子	您省去一部分钱了	0
2245	这个房子首付多少	这个首套房可以首付三层的，首次可以首付二层的	1
403	是要考虑后续的配套	大源中央公园，地铁5号线，伊藤世豪广场	1
4594	有增值税吗？	是的，夫妻二套现在是七成，新政刚改的	0
375	房价是不是要降	没有降哟。	0
2274	中学呢	是的	0
2529	几期的	好的您这边是要几室的～	0
2859	这个5楼装修好的吗？	公交线路和位置有没有啥需求	0
4182	这套什么情况呢	这套属于联排中间套，目前在出租中	1
5432	这个低价多少	12500估计还能谈点	1
4089	不是二期的？	二期的是在5楼	0
4059	您好，我想咨询东景家园小区	有的哈	0
850	满五大税？逗呢？	我给更正了一下	1
4246	现在能看了么	可以看，	1
5425	有税吗	只有契税 房子满五年唯一。	1
5651	您好，请问这个房子周边有哪些学校	好的，那我这边帮您下架。	0
2850	这个是几期	一期的	1
3496	您好，请问这个户型有啥优缺点	您这边有时间的话可以带你实地看一下的	0
4049	这确实够诚意了	实话说这个房子去年看的客户真不多，现在竟然有客户直接买了，真是没有想到	0
2981	能谈多少？	您能接受几层最高 如果没有电梯	0
5829	什么时候能够看房呢？	你好	0
4740	能看吗	下午三点行吧	0
333	这周边生活设施咋样	加个微信呗??	0
4299	二套只需要3%的契税吗	7号楼	0
2787	您好，请问周边配套怎么样	是白金汉宫	0
5426	是要交一个税是吗	不需要评估，直接去房管局走手续就行	0
2490	这个房最低什么价	首套二套	0
102	是的，配套都齐全的	这个倒不用	0
2295	什么时候能够看房呢？	您好，您对之前咨询的房源满意么，是否需要我给您推荐其他房源？	0
2497	顶楼？这房啥情况	总高5层，房子在3楼	0
2590	您好，我正在看广阳城的房子	这个小区配套更好一些	0
2402	对口什么小学	您最近打算买房子给小孩子读书么？	0
1720	个人所得税是多少？	产权不满五年业主就有一个点的个税	1
5462	什么户型	这套您看下，	0
2928	您好，我正在看三官堂的房子	购房资质 钱	0
4384	嗯，还是要去看看	中间会有网签的，网签以后房子就动不了了，首付款需要监管或者担保支付	0
5929	户型是？	你看这个就是	0
19	想看一下房子	您什么时候看	1
191	最低多少啊	您从去年就开始看房子，电话也没留一个😁	0
5826	价格还能谈点吗	有套四楼	0
4376	可以看看吗？	您什么时候过来	0
3229	请问这个三十八万的装修了	这个房子没有装修	1
3259	这套能降些价吗	180－185万左右	1
211	有房子证？	???	0
2546	哦哦，他们这边配套的有幼儿园吗？小学呢	现在小学是新翔小学  符合两一致可以入读	1
3406	价格能谈多少呀	业主有空间的	1
3412	家具一起吗	价格可以先看，满意的话再谈嘛	0
3694	这个房子听说是满四的	这个明年六月份满五	0
1556	这是几期	之前带客户看过当时沟通的可以满两年过户	0
1927	还有什么时候可以看	有顶楼复式	0
1053	19楼税费多少钱？	您看一下这种户型，恒大小三房一共这两种 两梯四户，中间两户超南 边户朝北	0
1392	初中是什么学校呀	首师大附中西校区	1
5703	估计减不下来多少	争取了，就有希望	0
1131	您好，请问这个房子周边有哪些学校？	美城云庭属于双流	0
2802	您好，我正在看恒大嘉州城的房子	可能卡了，可以退出去在进一下	0
864	视野开阔吗	高楼层视野是比较好的	1
912	价格还能商量多少	嗯嗯好嘞	0
5594	这个初中高中都是上哪个	国兴佳园这边初中上 付村中学，杨柳青中学     高中的话需要考	1
1743	双税吗？	这个满二了	0
893	您好，请问这个房子周边有哪些学校？	亲明天有空不	0
5204	大税？	放心，您的联系方式也不会流漏出去的	0
1527	上次交易哪年？	预计272万可以卖	0
3168	什么时候能够看房呢？	😂	0
2622	到什么时候满五唯一	不一定，每套房子都不同，最快有的也要明年满五年	0
3543	这个学区小学对应是哪里	一师附小	1
1646	您好，请问这个房子周边有哪些学校？	世界路小学	1
3562	这一带配套小学有哪些？	不是的	0
200	能看吗？	可以看	1
714	最低多少呢	不好说	0
1651	您好，下午方便看一下玉海园的房子吗？玉泉小学附近	您好	0
3321	1栋和10栋都是三期？	老师您看过这边房子没有	0
4365	房本下来了么	正常的税点的	0
3447	请问这是一个什么户型？地下室是正规的还是自己私挖的？	哪1栋的多大面积？	0
2865	税费是一次性付对吗	也可以和业主协商，让业主出一部分税，不过这个不确定。	1
2967	什么时候能够看房呢？	好的 明天我给你约	0
1937	是毛坯房吗	但是实际他下面有建筑	0
499	这个小区附近生活配套	小区周边有巴南万达广场 学堂湾轻轨站大山村轻轨站 巴南区政府 巴南区中医院 永辉超市 新世纪	1
1401	我看看时间吧	房子我也没看过呢，不知道是几号楼	0
5857	东北的看一下	今天看吗王姐	1
834	什么时候能够看房呢？	您好，您之前咨询的房源户型很优质，您有时间去看看吗？	0
1455	几期	一期的房子 	1
2885	在什么位置	105栋的	1
5800	什么时候能够看房呢？	方便看	1
4243	这个房子有证吗？	 80中学	0
2281	我想了解下融侨城这个房贷款情况	您这边是首套房，还是二套房呢？	0
5094	上次那个房子现在可以看吗	上次给你推荐的2手可以看	0
1891	其他费用还有哪些？还有议价空间吗？	😄	0
2468	家电齐全吗？？	您稍等一下	0
1740	什么时候能够看房呢？	看房有钥匙的，随时看房方便	1
5230	一楼这个价格预计能谈多少	这个楼层采光性价高都不错	0
2328	又临街	晚上好，给你推荐套房子，看一下吗	0
4480	您好，我正在看鞍山的房子	您主要是考虑挂户口还是兼顾以后自己住？总价大概控制在多少左右？	0
1009	请问周围能上什么初高中	转学您就可以先咨询想转学的学校，看一下这边的招生情况	0
1034	那如何交易？	全款的话做公正	1
1999	这个房子学位是哪里？	抱歉	0
3360	可以看吗？	业主就住3期	0
2567	下午可以看房吗	此房已售	1
1211	在什么位置的	一区的工程质量要好一些	0
3594	临街不	不临街	1
2817	那这房子什么时候满两年	业主自己的房子没个税他就会提高房价。羊毛出在羊身上	0
986	哦哦那可以谈谈价格	可以哈贾姐	0
4889	什么时候能够看房呢？	你点一下进入	0
2412	现在能看，还有之前你说的水木林溪的可以看吗？	这个楼盘近期购房返利10万，优惠力度非常大	0
5348	我想问一下可以看房吗	好的，您贵姓	0
1503	实际装修也是这样？	一比一真实写照	0
318	姑苏区哪个小学好，中学是哪个好	如果单学区的话就市实小	1
2173	这房价位还可以谈吗？	建议先看房子，价格比较优质了	0
3486	您好，我想咨询#湖光路#小区	好的	0
5012	你能帮我简单介绍下房子不，到时候有空我带我老婆去看看	我微信PHONE，您添加一下，到时候有什么好房源我给您发	0
1946	一期吗	电话号码就是微信吗？	0
2762	朝向马路？	高楼层的，朝东，在下面看看的到马路	0
4527	你先算下68万我承担增值税后，我拿到多少？	客户反应	0
1953	什么时候能够看房呢？	好久到	0
1961	保利的是在路边吧？	不炒	0
3131	房子随时都能看吗？	需要预约房东的，不是随时都能看的	1
3649	您好，请问这个户型有啥优缺点	价格便宜	1
2889	可看吗	业主还在装修，弄好了会放钥匙给我私人保管	1
730	哦哦 浐灞这边有什么好的中学学区房呢	浐灞这边好的中学就数滨河铁一中和西大附中了	1
1949	房子在小区哪个位置	可以来看的	0
1754	可以看么	您说的75万这个是吗	0
3393	税金	您买的话大概想贷多少呢	0
5006	这套房源价格还有优惠空间么？	李姐😂	0
4380	我想去看看	👌	0
1818	请问这个小区读什么小学初中呢	文教路小学	1
2879	最低多少钱能卖？	我打电话问下	0
4650	我想看看房子	这个还不错	0
1713	首付多少	首套房首付3成	1
4844	有证没有，	首付26万	0
4379	户型我看不怎么样	 10年之后的可以找找  	0
4159	多少买进的	满两年了	0
5042	可以看房吗	这套房子在11楼，总楼层30层	0
1236	中午可以看看	要不这样，留个电话，中午跟您联系	0
3345	首付多少	房东诚心卖	0
4178	能用公积金贷款吗？	房子还在，您可以来看看房子	0
2375	配套都有什么	有华联大超市	1
16	首付多少	首付办完 63万左右	1
3849	地铁附近的，配套齐全	一万7左右	0
4744	看房方便吗	您大概什么时候jammed	0
1712	可以贷款吗？	我们线下也有门店啊?	0
5817	带家具吗	刚发你的，不带家具117，带家具家电贵！	0
1720	个人所得税是多少？	如果房子是经济适用房或者房改房的话，你就多一个点的土地出让金，如果是商品房就没有	1
3282	这个房子小学读哪里？	不是谢家湾	1
4116	税费高吗	有套 东向的两居室，满五唯一的，首套贷款的话，首付全下来130万左右，各项费用都算在内	0
2860	多少空间	您预算多少呢？	1
5494	再买了还能上小学吗？	到时候我再给您谈谈	0
4321	有不动产证吗？	您看一下吧	0
2435	不带家具家电 要价多少钱	地段  学区还是有差异的	0
2789	这个能看吗	几点 我约下。	1
3476	家具全带走?	13年的	0
63	51看看哪天我约你吧	 客户不多	0
2038	请问，今天可以看房吗	您几点要看	0
5512	满几年的	有增值税	0
4482	您好，请问这个户型有啥优缺点	顶楼的挑跃户型	1
2710	是两套都可以看吗	您电话号码是多少呢？	0
1043	能给我介绍下吗	有个三室的挺合适的，	0
3565	我上面发的这个房房东带家具卖吗？	你有时间看房子吗？	0
3148	价格还能谈吗	是的，北侧临着知春路	0
1642	是几期的哈	在新里米兰旁边	0
4642	能看吗	合租的看房不方便	1
1246	这个学区是哪个学区	精装修的拎包入住	0
1302	这套房源价格还有优惠空间吗？	周哥。 这个房子套二改套三	0
3135	明天上午能看吗？当面聊	现在有给460万想买的，您给446万不开玩笑吗？	0
266	什么时候能够看房呢？	随时准备	1
3253	靠北京东路吗？	北面临路，不过家里做了两层隔音	1
297	您好，请问这个房子周边有哪些学校？	重点小学	0
4265	底价	房子满意，然后说价格，对吧	1
2268	这个楼盘附近有什么设施？	熬先生，您点击进入	0
929	不是讲看房子吗？	位置有要求吗	0
5297	我想看看	我可以给您推荐下	0
178	您好，请问这个房子周边有哪些学校？	苹果小镇的房子你能考虑吗？	0
1431	土地性质是出让的吧，有产证的吧	嗯呢 有产证的	1
2775	看看呢	我带您线上看	1
3172	您好，请问这个户型有啥优缺点	正常住宅房	0
992	方便去看看吗	有套99的，118得呢	0
4034	现在可以看房不？	蓝光的考虑不嘛	0
1479	385万的今晚能看吗	您今晚什么时候看呀	1
676	这边的房子有产证吗	这套房子是回迁房，两室两厅，中高楼层，有产证可以正常交易，采光无遮挡	0
3200	望春园这个房子最低多少钱？	苦心人天不负卧薪尝胆三千越甲可吞吴	0
2259	能实地看房？	您明天有时间吗，有时间的话我带您去看下	0
4388	这个房子有增值税吗	房东要换置	0
5631	采光怎么样	西向一下午采光，最多6个小时	1
5516	今天什么时候方便看？	你几点有空我约下房东	1
2645	价格方面还有溢价空间不	先看房	0
2161	这个是几期	满了的	0
3762	这套房源价格还有优惠空间吗？	你好	0
445	税费情况是怎样的	房主到手价	0
1984	嗯 现在方便么	可以的	1
1174	可以贷款的吗	总价呢	0
4917	房子能看吗	朝向有什么要求！	0
126	这套价格有得谈吗	谈不到	0
2950	这套房源价格还有优惠空间么？	😄😄	0
3632	您好，请问这个房子周边有哪些学校	这个是上海道学区房	0
4827	你这优惠力度不大啊	免费给你要不要	0
1251	那你帮我约一哈今天晚上我们去看看那个房子嘛	还在确定	0
5023	这个房子什么时候可以去看下呀	高楼层的	0
1375	有房本么？能不能贷款	有，贵点	0
4527	你先算下68万我承担增值税后，我拿到多少？	64.5万	1
2168	配套不行	14楼	0
5242	能不能看喃	这个房子有钥匙，可以看	1
1431	土地性质是出让的吧，有产证的吧	不是顶楼	0
1606	150有证吗	您这边就是我们一个点的中介费，百分之一的土地出让金和百分之1.5的契税	0
4421	满几	需要什么价位的房子	0
4091	这套房源价格还有优惠空间么？	您好	0
3967	什么时候看房都可以吗？	前段时间这个院不让进 最近刚可以进	0
3756	还可以 但是还是想看看其他的	这个呢	0
4295	在哪里？	到地铁也就300米	0
2214	还有空间吗	您有时间我带您实地看下房子	0
5051	全款嘛。这个还稍微可以接受	收到	0
440	那税费很高	您是有什么想了解的	0
4465	首付全下来20几万？	您今年多大年龄？	0
5310	中学有吗？	中学目前没有规划	1
2291	第一套看一下	您好	0
142	可以贷多少年	你现在的年龄	0
303	底价多少	您看一下这套房子，业主也特别着急出售。	0
2152	您好，请问这个房子周边有哪些学校	看房方便	0
289	那里远啊。那里配套不如西区	有什么能帮助您的	0
5415	您好，请问这套房源首付是多少？	这个	0
4752	什么时候能够看房呢？	要不我先线上带您看下？	0
1045	方便看房吗	有的，我给您发房源	0
2150	请问今天可以看房吗	您是想看哪里的房子呢	0
1427	税5%？	你电话发我一个	0
5170	这个是哪一期的房子	二期的房子	1
1917	是独立房产证吗？	独立呀	1
436	您好，请问周边配套怎么样	早安?	0
2062	就是还没满二呗？几月份？	一月份	1
2059	什么时候能够看房呢？	这套房子看房方便	0
3166	可以贷款吗	您首付大概多少？	0
3154	周边的学区是哪呀	大连排前十	0
4097	您好，我想了解金湖听语即将上架的4室房源报价。	目前平层181是最大的了	0
4930	今天上午可以看看漫城的那套房子吗？	业主没在南京	0
1308	法拍那个是什么户型	豆瓣胡同目前没有法拍的在售啊	0
3932	这房子什么情况	有的，目前有套二期的，不靠马路。中间楼层的	0
766	最低价位是多少，带家电家具?	您去看过这套房子么	0
2436	您好，请问这个户型有啥优缺点	全武汉市的房子，我这边都有	0
4691	明天能看房吗	可以	1
4563	这个小学，中学是什么	小学是杭州市大关中学附属小学，中学是杭州市大关中学教育集团董家校区。您对学校有要求吗？	1
5423	可以看不？	这套房子在3楼，总楼层6层	0
5723	统筹是哪个小学没招满去哪上吗	预算呢	0
4333	读九江小学？	嗯	0
2586	只要房子配套设施好，户型，房龄新的?总之性价比好的，不知咋说，您懂给参考一下	您这边怎么称呼呢	0
362	这个装修怎么样	您是买来自住还是投资的？	0
3262	嗯，和平一片区怎么样？	中营小学有百年历史，鼓楼片区对应	0
5238	现在最低能多少钱？	您可以先看看房子	0
4837	交通便利，配套完善一些的就行	对，把边容易透寒	0
3809	正在看这一块儿的房子	都统一标准哦	0
5473	您好，请问这个房子周边有哪些学校？	四十五中工业园校区	1
3563	好久可以看房	您好，您之前咨询的绿地468公馆三期小区有新上房源，不知道您是否感兴趣？	0
4185	你问问最低多少能出	之前说的是250万	0
5628	那个150万没有可能吗	没可能啊，最近看的挺多的	1
2571	这个有大税吗	这个价格各付已经是最低了   谈也谈不了多少了	0
2469	明天中午能看房吗？	您明天几点看房呢！我联系一下房东	1
3042	可以看吗	业主自住，看房提前约	1
4852	明天下午能看吗	好的，我提前给您约好	0
1625	金地国际花园有B1座吗？	可以为您VR介绍下	0
3675	满几年？	过五年	1
2467	小区配套的小学和初中是？	小学是大同小学	1
4798	哪里的	青岛路那里	1
1124	满几年？	1号楼是前排的	0
2285	有高税么	有总高12层的?	0
2910	124这个能便宜吗	124目前是到手的价格	0
231	价位还能合适不，这个光线不足吧	中间楼层采光一般不会受影响	1
2854	对了，这个房子有房产证吗	是的	1
4611	价格可以下浮多少？	可以协商	1
5502	还有多久两年	还有一年多满两年	1
4863	价格还能优惠吗	😌记得请假奥	0
577	大概什么时候可以看房？	您现在方便吗	0
4207	周边配套	保税港下面的您熟悉不？	0
2181	有证吗	有证的	1
1996	这个房子是靠近湖还是马路	早就可以看房	0
5407	这个有税么	缴费再续年限	0
5844	全款么	这种得碰了	0
5872	挡光吗	有的精装，也很便宜，我多给你看看	0
853	您好，请问这个户型有啥优缺点	您现在在大港吗？	0
766	最低价位是多少，带家电家具?	绿波小区只有几栋楼是框架的	0
179	低多少啊	今天的的就是科技大学的老师买的	0
4821	这套价格能谈吗？	业主心里价格现在就是80万。全款的话价格还有空间	1
2239	还有满几年了	满两年，没有增值税	1
1881	方便的话多看几套	您就想找这种三房是吧	0
5264	在几层？家具家电带么	是空房	0
487	如果这个空间大	我问问	0
2673	可以看看吗	我给您看看	0
2695	以前看过这套，靠六环十字路口有点吵	这套房可以吗？小区位置好，满五唯一全明户型	0
2156	有托儿所和小学吗	小学读三墩小学	1
495	还有那一套可以看	100万的	0
1159	什么时候能够看房呢？	你手机号码有吗	0
4318	这套业主业主多少能卖	您好	0
4124	你好贵姓？明天方便看房吗	方便的，你几点方便，我为你安排几套符合你需求的房子	1
5978	周边配套差不多点	行，我给你找找	1
1315	就了解了中房和利海	像这个户型可以租到3000一个月的	0
3604	是毛坯吧	不是毛坯，装修好的	1
373	这个房子可以看吗	这个可以看	1
1603	税费怎么算	比如这套房子63万的话，1.26万过户费，和8000来块钱的拆改费	1
1020	可以公积金贷款吗	您现在方便吗？	0
282	你好，可以带我看一下中海的两房吗？	你好，	0
2390	朝别墅区吗	业主诚心卖，带车位	0
116	有时间去看看约你	好的	1
2897	什么时候能够看房呢？	有的	0
6	这套房源价格还有优惠空间么？	价格周期可谈	1
5789	带装修吗	可以	0
3454	这套房源价格还有优惠空间吗？	您好	0
5483	没证是吧	没下来呢	1
701	什么时间能看	您几点看？	1
1852	接受多少贷款	您这周方便过来看一下吗？	0
2035	我个人贷可以？	几次？	0
1017	这套今天下午能看房吗	可以的	1
5302	我想看看	您这边还没选好啊	0
2212	可以谈多少	谈价空间不好说	1
2180	没满的话交多少税	您方便留一个联系方式吗一会我把房子的具体信息发给你	0
1950	您好，请问这个房子周边有哪些学校？	您可以考虑一居室吗	0
3860	我看了一下VR，靠近西南路哈，但也没太大关系，没有那么完美的房子，到时候跟房主再讲讲价	在	0
336	我武汉户口无武汉社保是不是需要全款？	不需要全款啊	1
3180	有增值税吗	350的是三期的11号楼的12楼	0
4237	这套房源价格还有优惠空间吗？	想找这个小区吗？	0
565	这套可以，可以去现场看看么？	好的	0
2047	84栋？在电线那边？	认识	0
5043	价位能谈嘛	业主也非常着急出售，	0
2050	这个房子能不能贷款，有没有房本	你可以考虑买70年产权的小户型	0
3983	公积金贷款支持吗	您考虑纯公积金贷款吗？	1
2595	看一下呢	😁	0
2899	有大税是吧	契税新房二手都有的	0
1317	我一直在看房子	这个一楼的合适么？	0
5798	底层是不是光线太差了	因为这个价了已经是最低了	0
5792	小孩可以上一小吗	电机厂	0
4159	多少买进的	所以采光很好	0
1440	您好，我想咨询红墙国际小区	人呢	0
1722	税费多少？	税费比较低的	1
2167	我想了解一下锦江的房子	9000左右	0
2648	这两套方便看么	 好的	0
1588	初中	中兴中学	1
861	您好，我正在看碧海方舟的房子	在3200.3比较快	0
566	想问一下能上科钟英中学的小区有哪些？	您这边需要什么价格的钟英呢是自住吗？还是就为了学习用	0
4763	下午有时间可以看房不？	我先带你线上看	1
4795	我同事想买，你了解下2房的多少钱单价比较合理？	您方便接电话吗	0
905	这个确定是三期？	172万确定是三期	1
